date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2008-01-02,1227,739279,12209231,16.6,16.95,16.2,16.7,0.1,239
2008-01-03,1227,822307,13439395,16.6,16.65,16.2,16.65,-0.05,220
2008-01-04,1227,1149000,18763750,16.55,16.6,16.05,16.6,-0.05,311
2008-01-07,1227,460100,7507490,16.15,16.45,16.1,16.4,-0.2,159
2008-01-08,1227,134124,2199664,16.4,16.5,16.25,16.25,-0.15,85
2008-01-09,1227,142026,2313979,16.3,16.45,16.1,16.3,0.05,88
2008-01-10,1227,1726641,29792603,16.5,17.4,16.5,17.4,1.1,635
2008-01-11,1227,730933,12543859,17.55,17.55,16.9,17.0,-0.4,380
2008-01-14,1227,277523,4733945,17.25,17.45,16.9,17.0,0.0,130
2008-01-15,1227,788021,13716109,17.0,17.75,17.0,17.3,0.3,306
2008-01-16,1227,390465,6615537,17.1,17.1,16.8,16.8,-0.5,161
2008-01-17,1227,323497,5480449,16.8,17.1,16.8,16.85,0.05,140
2008-01-18,1227,222000,3725500,16.85,17.0,16.6,16.9,0.05,99
2008-01-21,1227,173696,2948626,17.05,17.05,16.85,16.95,0.05,74
2008-01-22,1227,592880,9535533,16.3,16.5,15.8,15.85,-1.1,208
2008-01-23,1227,245363,3860693,15.85,16.0,15.5,15.55,-0.3,118
2008-01-24,1227,277304,4365607,15.7,15.9,15.6,15.65,0.1,94
2008-01-25,1227,100935,1598316,15.8,15.9,15.75,15.9,0.25,57
2008-01-28,1227,87101,1373510,16.0,16.0,15.7,15.7,-0.2,40
2008-01-29,1227,181863,2904193,15.8,16.15,15.8,16.15,0.45,70
2008-01-30,1227,204259,3271655,16.0,16.2,15.85,15.85,-0.3,64
2008-01-31,1227,174001,2762466,16.2,16.2,15.7,15.7,-0.15,73
2008-02-01,1227,238120,3797864,15.8,16.2,15.75,16.0,0.3,76
2008-02-12,1227,319100,5162354,15.9,16.4,15.9,16.4,0.4,101
2008-02-13,1227,255200,4215730,16.5,16.6,16.4,16.5,0.1,131
2008-02-14,1227,221636,3684105,16.65,16.75,16.5,16.65,0.15,85
2008-02-15,1227,158786,2633469,16.7,16.75,16.5,16.5,-0.15,84
2008-02-18,1227,780764,13354262,16.85,17.5,16.85,17.2,0.7,290
2008-02-19,1227,744000,12728900,17.3,17.5,16.9,16.9,-0.3,233
2008-02-20,1227,598000,10003650,16.9,16.9,16.5,16.5,-0.4,187
2008-02-21,1227,364198,6103805,16.5,16.9,16.5,16.8,0.3,155
2008-02-22,1227,424000,6965100,16.7,16.7,16.2,16.45,-0.35,179
2008-02-25,1227,1022613,17107303,16.5,16.9,16.5,16.75,0.3,362
2008-02-26,1227,657701,11011035,16.9,17.0,16.55,16.55,-0.2,274
2008-02-27,1227,1091367,18366391,16.75,16.95,16.7,16.8,0.25,394
2008-02-29,1227,2065196,35281370,16.8,17.3,16.8,17.2,0.4,675
2008-03-03,1227,8184100,142093740,17.1,17.7,16.65,17.4,0.2,1458
2008-03-04,1227,1959219,33766394,17.5,17.55,17.05,17.2,-0.2,697
2008-03-05,1227,2167115,37450741,17.3,17.5,17.05,17.5,0.3,714
2008-03-06,1227,3701289,66173586,17.75,18.5,17.6,17.65,0.15,1161
2008-03-07,1227,1270950,22351723,17.65,17.9,17.4,17.55,-0.1,426
2008-03-10,1227,862777,14946736,17.55,17.75,17.1,17.15,-0.4,312
2008-03-11,1227,624993,10766178,17.1,17.35,17.1,17.3,0.15,258
2008-03-12,1227,912655,15813879,17.5,17.7,17.15,17.15,-0.15,300
2008-03-13,1227,1013753,17099584,17.15,17.15,16.6,16.65,-0.5,343
2008-03-14,1227,572000,9511900,16.65,16.85,16.5,16.65,0.0,240
2008-03-17,1227,768002,12862233,16.75,16.8,16.65,16.75,0.1,205
2008-03-18,1227,321000,5386600,16.85,16.9,16.65,16.9,0.15,95
2008-03-19,1227,248357,4203909,17.0,17.05,16.7,16.7,-0.2,119
2008-03-20,1227,419325,7041560,16.7,16.95,16.7,16.8,0.1,199
2008-03-21,1227,653050,11044181,16.8,17.1,16.7,16.75,-0.05,259
2008-03-24,1227,1010530,17422153,17.6,17.6,17.0,17.25,0.5,392
2008-03-25,1227,1041242,17960110,17.3,17.4,17.15,17.35,0.1,310
2008-03-26,1227,1452026,25725803,17.5,17.95,17.35,17.8,0.45,448
2008-03-27,1227,1324563,23819857,17.8,18.2,17.7,17.7,-0.1,481
2008-03-28,1227,720219,12867271,17.7,17.95,17.6,17.9,0.2,160
2008-03-31,1227,2028237,36894288,17.9,18.45,17.9,18.25,0.35,712
2008-04-01,1227,1137976,20485117,18.25,18.4,17.85,17.85,-0.4,382
2008-04-02,1227,762730,13510128,17.9,18.0,17.6,17.85,0.0,272
2008-04-03,1227,319059,5626338,17.8,17.8,17.6,17.65,-0.2,128
2008-04-07,1227,482922,8520618,17.75,17.8,17.6,17.65,0.0,164
2008-04-08,1227,271600,4802168,17.8,17.8,17.6,17.65,0.0,95
2008-04-09,1227,428369,7599161,17.65,17.9,17.5,17.7,0.05,173
2008-04-10,1227,756003,13535351,17.8,18.05,17.75,17.85,0.15,200
2008-04-11,1227,952515,17108420,17.95,18.05,17.85,17.85,0.0,235
2008-04-14,1227,760501,13635991,17.9,18.0,17.75,17.95,0.1,234
2008-04-15,1227,651331,11645708,18.0,18.1,17.7,17.8,-0.15,206
2008-04-16,1227,1612800,29085427,17.85,18.15,17.85,18.0,0.2,507
2008-04-17,1227,1533000,27890299,18.15,18.5,17.95,18.0,0.0,447
2008-04-18,1227,777159,13928669,18.0,18.0,17.8,18.0,0.0,235
2008-04-21,1227,572066,10229234,18.1,18.1,17.8,17.9,-0.1,167
2008-04-22,1227,501461,8885608,17.8,17.85,17.6,17.85,-0.05,193
2008-04-23,1227,875097,15732335,17.85,18.1,17.85,17.85,0.0,273
2008-04-24,1227,586195,10443820,17.9,18.0,17.7,17.7,-0.15,197
2008-04-25,1227,472717,8391439,17.8,17.9,17.65,17.7,0.0,168
2008-04-28,1227,389051,6900502,17.9,17.9,17.65,17.8,0.1,127
2008-04-29,1227,931105,16425141,17.8,17.8,17.55,17.6,-0.2,236
2008-04-30,1227,5973655,112297962,18.8,18.8,18.75,18.8,1.2,916
2008-05-02,1227,11317486,227481466,20.1,20.1,20.1,20.1,1.3,1007
2008-05-05,1227,1781237,38296595,21.5,21.5,21.5,21.5,1.4,461
2008-05-06,1227,1525987,35097701,23.0,23.0,23.0,23.0,1.5,453
2008-05-07,1227,3346058,82313013,24.6,24.6,24.6,24.6,1.6,780
2008-05-08,1227,32644768,858374004,26.3,26.3,26.15,26.3,1.7,4228
2008-05-09,1227,19450723,538168179,27.2,28.1,26.6,28.1,1.8,4068
2008-05-12,1227,11700649,331781884,28.5,29.0,27.7,28.2,0.1,3413
2008-05-13,1227,12589200,365664713,28.2,29.9,28.0,29.6,1.4,3860
2008-05-14,1227,6751515,200474451,29.45,30.25,29.25,29.7,0.1,2002
2008-05-15,1227,7882193,240903161,29.75,31.75,29.5,31.75,2.05,2204
2008-05-16,1227,8327213,268190698,31.75,33.5,31.2,32.35,0.6,2356
2008-05-19,1227,9461411,322482798,32.35,34.6,32.35,34.6,2.25,2280
2008-05-20,1227,12919447,457990377,34.8,36.35,34.6,34.6,0.0,3347
2008-05-21,1227,13831411,479532006,34.3,36.3,33.25,36.0,1.4,4157
2008-05-22,1227,10418454,361066957,35.8,37.0,33.5,33.5,-2.5,3043
2008-05-23,1227,9495550,315942705,32.7,34.2,32.3,32.95,-0.55,3029
2008-05-26,1227,4704392,150288305,32.0,32.95,30.8,30.8,-2.15,1498
2008-05-27,1227,4871664,152000475,31.0,31.7,30.45,31.65,0.85,1754
2008-05-28,1227,5659891,181370892,31.9,33.0,31.1,31.35,-0.3,2184
2008-05-29,1227,3976809,123422928,32.0,32.45,29.6,30.45,-0.9,1454
2008-05-30,1227,8405576,242408158,30.8,30.9,28.35,29.35,-1.1,2086
2008-06-02,1227,4221049,121902489,29.35,29.6,28.0,29.5,0.15,1264
2008-06-03,1227,8754104,269606150,28.7,31.55,28.7,31.5,2.0,2197
2008-06-04,1227,8872702,282216851,31.55,32.6,30.9,31.95,0.45,2640
2008-06-05,1227,3281499,104964360,31.95,32.5,31.5,31.75,-0.2,1260
2008-06-06,1227,5279627,171726664,31.7,33.1,31.7,32.1,0.35,1814
2008-06-09,1227,3387120,102365468,30.4,31.0,29.9,30.1,-2.0,1099
2008-06-10,1227,3693389,109828903,30.45,30.85,28.55,29.65,-0.45,1294
2008-06-11,1227,2883623,82572667,29.65,29.8,27.7,27.7,-1.95,935
2008-06-12,1227,5284862,147416919,27.0,28.6,26.75,27.9,0.2,1800
